idx,mean,stdev,skew,kurtosis,zcr_mean,zcr_stdev,rmse_mean,rmse_stdev,tempo,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_8_mean,mfccs_9_mean,mfccs_10_mean,mfccs_11_mean,mfccs_12_mean,mfccs_13_mean,mfccs_14_mean,mfccs_15_mean,mfccs_16_mean,mfccs_17_mean,mfccs_18_mean,mfccs_19_mean,mfccs_20_mean,mfccs_1_stdev,mfccs_2_stdev,mfccs_3_stdev,mfccs_4_stdev,mfccs_5_stdev,mfccs_6_stdev,mfccs_7_stdev,mfccs_8_stdev,mfccs_9_stdev,mfccs_10_stdev,mfccs_11_stdev,mfccs_12_stdev,mfccs_13_stdev,mfccs_14_stdev,mfccs_15_stdev,mfccs_16_stdev,mfccs_17_stdev,mfccs_18_stdev,mfccs_19_stdev,mfccs_20_stdev,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,chroma_12_mean,chroma_1_stdev,chroma_2_stdev,chroma_3_stdev,chroma_4_stdev,chroma_5_stdev,chroma_6_stdev,chroma_7_stdev,chroma_8_stdev,chroma_9_stdev,chroma_10_stdev,chroma_11_stdev,chroma_12_stdev,centroid_mean,centroid_stdev,contrast_1_mean,contrast_2_mean,contrast_3_mean,contrast_4_mean,contrast_5_mean,contrast_6_mean,contrast_7_mean,contrast_1_std,contrast_2_std,contrast_3_std,contrast_4_std,contrast_5_std,contrast_6_std,contrast_7_std,rolloff_mean,rolloff_stdev,genre
113,0.054556016,0.073829785,1.6508985757827759,1.6379796172217826,0.10398653506863882,0.03174544783532623,0.06875218,0.06875218,123.046875,-166.39348,122.119415,-32.111504,16.683939,-5.3956738,-2.4869828,-9.820252,-4.901547,-6.964921,-4.573856,-6.6452804,-5.491032,-5.3680086,-4.9627757,-2.7836566,-3.1846383,-4.076644,-3.550935,-4.6437936,-1.1710165,57.18781,26.36064,14.946737,7.710552,6.563857,6.596343,5.5090036,5.583741,6.2517743,6.6372614,7.4093695,6.03944,6.474778,6.4467516,7.320848,6.0733724,6.168422,7.3624387,7.099306,7.8957033,0.40557936,0.2271066,0.28043744,0.21533647,0.3209275,0.33861002,0.26643053,0.38045514,0.24950148,0.34069642,0.23351853,0.39667752,0.33705416,0.1918065,0.2864453,0.19832748,0.29950586,0.3411024,0.20490588,0.34191257,0.20923276,0.32535952,0.21315542,0.32019556,1769.7116846911042,419.1382530437149,30.776101281930906,15.244018447220627,19.096718866833495,20.455338159292083,21.48217457201973,21.384037958159368,18.545146074223375,4.057473328703417,3.8375977652029114,4.153098472270269,3.9869138031020515,3.8932209562415765,4.032130882017843,2.9503068740625906,3326.854902298434,928.5031966517469,classical
114,0.038537715,0.05686227,2.6158292293548584,5.547693422547546,0.07614997220610982,0.027819958901413273,0.04819257,0.04819257,151.99908088235293,-274.35938,148.37343,-20.323822,21.79187,7.950322,3.7862213,-2.2285378,-6.084719,-5.6241565,-6.6961584,-5.912067,-4.5887866,-1.5350868,-3.0277436,-4.6962147,-7.7137637,-7.215487,-5.4107447,-5.2488,-5.265857,85.90644,26.244448,24.904057,9.676808,13.825434,10.1283865,7.2428226,8.373615,7.01447,7.3669124,8.611081,9.376869,9.199556,10.587523,11.219357,9.217756,10.157879,9.0756855,9.606369,9.356463,0.47054327,0.2213044,0.31359708,0.19114824,0.3156281,0.20677124,0.20030856,0.3935637,0.2381418,0.37729797,0.17320062,0.28113556,0.37050366,0.16709432,0.3465498,0.18204346,0.33129686,0.23483619,0.20054646,0.3508224,0.18574107,0.37825266,0.15524578,0.2456306,1262.1684800388243,458.1065798155799,32.7865322741326,16.23759733233657,22.73858454317066,24.408315831313402,24.359103540355008,21.713386937369087,16.799786810401994,4.774617318428823,4.015061692955806,4.56944263784224,4.012843261503403,4.072921175020776,4.060826450005173,2.7938047845266687,2401.0270899796983,1130.1295771534074,classical
115,0.016563546,0.02416515,2.658332347869873,5.607968342192825,0.036079943687161636,0.006633701260758537,0.020134665,0.020134665,99.38401442307692,-465.92227,180.20206,56.6828,11.03125,5.8352227,0.7342117,-3.9623837,-5.8854165,-8.461983,-9.784013,-7.6926017,-3.254734,-1.8574462,-4.0068436,-4.10101,-2.4681933,-2.3574042,-2.9939928,-3.2260265,-1.7150749,38.57408,20.840216,17.989107,11.721371,6.9912825,6.9493103,6.62307,6.5822706,6.548716,6.446665,7.043429,6.720608,7.1397686,7.936771,8.619354,9.140605,8.081479,7.48611,7.730075,6.0337334,0.25700182,0.17911167,0.25185817,0.16228208,0.17861138,0.46118626,0.19253705,0.13223174,0.121751055,0.18475436,0.37812653,0.23653232,0.32496294,0.22424851,0.34013796,0.25677672,0.14057161,0.40104604,0.16328721,0.2245005,0.2012272,0.23793308,0.40799126,0.25178865,603.0426342261372,42.90200966411536,16.7498565317557,19.092807415793953,25.9935621836287,25.10498637291994,22.397103852693203,15.71088042006783,13.514498583316408,3.255298162949128,4.472083107672901,4.916868731913753,3.19109338466618,3.9998038528192894,3.267515445832862,0.9706787810820613,685.2404813478828,112.70175533840728,classical
116,0.01019831,0.018676082,3.800020933151245,14.618794701535144,0.042364157361755604,0.012386088520167773,0.012546256,0.012546256,117.45383522727273,-498.72476,145.6916,46.536053,15.265368,3.058496,-0.83696616,-5.2274528,-6.2117,-3.8185885,0.07846053,2.7230508,2.2216527,0.2364778,-0.46623453,-0.8813537,0.5830571,3.2881365,2.316114,-2.57025,-4.819214,67.74269,30.06897,28.6256,15.24515,9.65825,9.285051,9.029605,7.920279,8.627226,10.266897,9.3248,7.6476665,8.676572,7.719157,6.666886,6.283465,7.381504,6.790018,6.1654425,7.031022,0.1313881,0.21324776,0.11816627,0.3164377,0.1997671,0.05667601,0.10308765,0.19009215,0.60079813,0.27039686,0.070173636,0.11753778,0.13074587,0.36148587,0.12057468,0.3542837,0.26310027,0.0817171,0.22715902,0.13305116,0.4234862,0.20807599,0.09792442,0.27487826,790.5185224022086,100.15977928287776,16.108309055340854,19.91160489578461,25.278194427800933,26.066646228501522,21.08600578776024,15.756895507212107,13.81175771148007,3.3214115318898103,4.574607839348667,4.558221398150748,4.226774505073148,5.76430377559832,4.003943998476362,1.6725332934601207,904.6193558765951,285.1032647634748,classical
117,0.023625666,0.03685446,2.858293056488037,7.298021859128006,0.04751244682907966,0.01465907242446107,0.029234102,0.029234102,123.046875,-421.61646,172.84239,28.05225,-2.5625255,-3.5845692,-4.865513,-8.893527,-10.703956,-7.6810365,-7.9558077,-7.324607,-2.7090256,-0.91454285,-4.220646,-8.437571,-8.412958,-4.137204,-0.4044385,0.09541376,-0.2779152,69.67228,25.0806,32.193073,13.261672,10.818058,9.678586,10.3561735,10.924442,10.234989,10.010677,11.282143,13.530419,12.840308,9.180613,7.7288055,7.6704235,8.05077,7.405339,8.906612,11.609571,0.16443895,0.35822716,0.4856524,0.28129706,0.13760006,0.17817968,0.18790859,0.11487972,0.090430066,0.15282781,0.17975914,0.14950813,0.20797916,0.3546103,0.36997622,0.33589965,0.19260405,0.25198618,0.3042781,0.19922802,0.16235562,0.25934684,0.26635677,0.24250478,736.0185897944676,96.63403963381866,15.68892797905507,19.47795159409436,22.821756753245534,25.0842593172376,23.67715583003121,17.73276015700587,14.109832684516293,3.5293118098873135,4.139877078736395,4.758212792157187,4.223055314119566,3.942057019919301,4.844669607338122,1.856719082379338,938.2181472955336,275.7516006257258,classical
118,0.025607416,0.04835815,3.2716383934020996,11.822683620598188,0.04652040131960557,0.016426410713171805,0.031710632,0.031710632,143.5546875,-413.4417,143.4787,31.304401,14.024495,1.5122489,-2.29459,-6.466148,-8.101449,-5.929848,-4.4744997,-2.798328,-0.81409097,-1.2142254,-2.3837612,-3.8034005,-3.5139325,-2.7050903,-2.3846362,0.6143587,2.6556978,107.485344,47.900837,37.36543,13.523551,12.928416,9.748539,10.414143,10.825735,8.589941,8.615789,7.9459395,7.21455,8.471916,10.030192,9.043094,6.6787386,5.6417,6.759988,7.7371225,8.08543,0.42392707,0.23283322,0.29575846,0.21094778,0.3854547,0.31368232,0.17353088,0.3229629,0.16286202,0.12507822,0.17174543,0.3902987,0.35877728,0.19343916,0.34679714,0.20674312,0.36652783,0.3202073,0.1675162,0.341995,0.20571147,0.2238895,0.23250361,0.32515767,791.2723404489168,182.3303410080375,15.497890488241124,18.493097973459093,23.371413702923753,23.81746498457144,21.761213039187236,18.078219525543876,14.751443618662256,3.6532164916956216,4.266520619729218,4.55546264737627,3.8724724809262705,5.573422717644405,5.701207638549119,2.8283626991519726,1067.7837469185035,460.2637277476329,classical
119,0.04623838,0.064615615,1.7225258350372314,2.0241891507400664,0.0951789684841454,0.018430807492774266,0.05737601,0.05737601,161.4990234375,-234.3954,130.25943,-39.53586,19.339273,-6.798908,-5.1372623,-3.7139502,-4.032189,-5.072199,-1.3705571,-7.7487736,-4.3798823,0.47186303,0.7792004,5.4572897,8.772969,7.0460663,2.427168,-2.2901187,-0.24259968,63.379234,16.016254,11.083252,7.839881,8.208545,6.2906446,7.0235043,8.484394,10.531987,6.4992957,8.494939,9.130362,9.690673,9.865686,9.960515,10.064843,8.134589,9.791495,9.884546,10.487633,0.416792,0.123913564,0.15813094,0.082386225,0.2987597,0.52473056,0.15157425,0.28785962,0.14625554,0.4003202,0.32896146,0.1688233,0.35172972,0.09286546,0.24081956,0.09748405,0.25415012,0.3914644,0.10292164,0.34469855,0.12085876,0.34871,0.33287185,0.1167334,1499.704790176603,244.11560060796918,17.831198093862803,19.995801150876222,24.388202035186232,26.504075727803603,24.06142048910885,23.55939862021128,18.896464522865106,4.666605120311182,4.199408964469776,4.062115675019222,3.4607006470881587,3.0105248386963117,2.175567038854581,2.0077535995586815,2749.263782899507,500.00757721221174,classical
140,0.008449172,0.010652501,1.1746835708618164,0.3256407950796425,0.08077674859822119,0.020181608204987097,0.010495326,0.010495326,117.45383522727273,-378.6697,126.48253,-18.821802,42.89233,-14.304485,25.352179,-14.636222,18.699448,-10.180535,21.11649,4.444667,18.222326,-10.287499,8.944004,1.1994978,6.2862873,2.5190606,4.399822,1.7030966,9.978045,22.189146,12.498092,5.9554815,5.853473,7.577251,6.130155,5.6008067,6.287452,8.816111,7.953374,6.039464,8.131103,7.3242135,8.351095,9.814755,9.457065,9.545853,7.5586047,8.650352,10.395489,0.3055357,0.35181966,0.33036187,0.3507768,0.38749903,0.2275743,0.42725274,0.3575276,0.24905273,0.320135,0.29900053,0.3764176,0.2514293,0.29015073,0.27078077,0.27958903,0.28045693,0.18632632,0.34088108,0.30640858,0.22563063,0.27796397,0.2526719,0.2939958,1335.8063148470098,199.46602753076584,17.015107343310337,18.4286201105477,22.543007465549252,23.570774374816363,23.447394494245675,23.758992605035424,31.67952485991645,3.5906770701051753,3.820361978684447,3.503410889169228,2.7453061898429536,2.2242696216217133,2.1261101858392766,2.4987122103508086,3004.348138866734,569.4927313904635,classical
71,0.02916714,0.03917435,1.8103573322296143,2.041019026989704,0.09817096565641918,0.020765849683831147,0.036244497,0.036244497,95.703125,-268.19553,135.69197,-34.051403,25.615507,-12.977585,17.902988,-9.990349,5.630703,-14.142573,7.490304,-3.9693322,8.258574,-1.3353267,-0.36505163,1.0393412,3.7913842,-0.32078302,1.7729853,0.8892337,-0.84202534,42.3354,13.751032,15.213161,13.007699,8.453904,8.643315,10.712175,8.1148615,8.691208,13.305491,10.337547,8.950937,12.431171,13.7232,13.106507,9.281051,10.041269,9.769378,9.855624,10.993897,0.12086582,0.30058107,0.40623024,0.20148471,0.34040853,0.15689598,0.33698723,0.19197571,0.17578542,0.32034612,0.14480652,0.30905902,0.114774436,0.30174932,0.35011864,0.20144127,0.36673945,0.12625155,0.36014268,0.23970518,0.20789847,0.33323672,0.11517533,0.36348677,1421.1027533305896,205.4123804537303,17.101200525609624,16.750338208221137,22.001054512066784,25.302478114812338,24.999076281238445,23.760217604514075,33.773627382905744,4.474671312936775,3.882920679105377,3.964319470104251,3.499514173724435,3.238032147500565,2.8746920228442505,2.6828038360992665,2601.5956374166185,535.0767299973949,classical
72,0.035171535,0.04598757,1.4740203619003296,1.0668800564110592,0.0899849852571539,0.01985665547144856,0.043859303,0.043859303,99.38401442307692,-235.25372,141.10999,-34.670734,30.966612,-16.38002,23.110828,-11.0301485,7.6386824,-19.011942,4.2194285,-11.8276005,8.911826,-1.4316379,4.2881303,1.4751918,3.1715615,-1.3094325,2.9451778,-1.655027,-2.8961933,29.290663,14.06016,12.316548,11.665135,7.1738615,9.032247,8.915047,7.710116,7.12984,8.826756,7.7719846,8.20138,9.986669,9.032985,9.744171,9.227726,8.784688,8.614097,7.6873975,7.28014,0.19943416,0.41888604,0.36605364,0.22853261,0.39617372,0.14923827,0.23155233,0.1406373,0.27824768,0.29230922,0.17369092,0.4610039,0.13769013,0.35163748,0.32446402,0.19764796,0.36953205,0.11566214,0.28885153,0.14372776,0.27722913,0.29872146,0.12597026,0.3878404,1426.2113095222849,189.4122720783982,18.274717239658887,16.758597968041343,20.980122654811588,23.48558353991792,23.17893380479998,22.63928914879908,34.98083648253681,4.606294528369803,3.8424612776967573,3.648982194528125,3.523053120547405,3.411021686968106,2.7326083902264173,2.3969578659627517,2693.040972574681,513.7248061745671,classical
73,0.023896601,0.034973886,2.325658082962036,4.356449772209654,0.10899170110692188,0.03413325610470504,0.029441532,0.029441532,135.99917763157896,-326.86108,127.402405,-30.606897,37.45817,-5.3008327,20.819963,-1.7748234,-4.6134753,-4.0446696,5.22409,-0.6530765,2.7940307,7.2353525,3.9756536,-2.3878357,1.4995844,0.5973887,-0.5956835,2.3412588,2.640535,56.586487,17.601517,21.507902,11.293173,11.45322,10.808602,8.530357,10.014327,9.646095,8.582878,11.207142,13.158389,12.293711,10.631371,12.447317,11.189151,10.561232,12.317464,11.571614,14.503986,0.33259395,0.13928244,0.348393,0.2511307,0.26118338,0.26562583,0.20004605,0.32194352,0.11402051,0.20108263,0.16736013,0.20344555,0.37335268,0.11812754,0.3861015,0.29251674,0.30125794,0.34651732,0.24039486,0.335921,0.097717516,0.25877765,0.20031667,0.22172341,1384.6622680285377,310.44145447217613,19.75225663365278,19.447786024176786,25.2938031543486,28.5052424960967,28.199101061701413,27.96028766117555,30.56064612415397,4.837870641427329,4.183164869695862,4.1862451414176745,4.513757002650745,4.065584162959824,3.9650133473480222,4.168692266044431,2717.7383741480567,737.3741231683454,classical
74,0.03423756,0.044730365,1.4392963647842407,0.9643150213773142,0.11283904014404486,0.02892561949908557,0.042316,0.042316,107.666015625,-259.91513,118.950165,-35.617493,31.963694,-16.525824,10.616533,-15.653919,7.4171176,-5.822312,8.268572,-17.982002,-1.1855326,-6.3557725,2.7489886,-2.5851943,4.4033284,-4.1252985,-4.787771,-4.7740693,-4.603728,23.664196,14.853406,11.93868,8.014765,8.710309,7.6416893,7.506018,10.452111,9.822368,9.836093,13.595702,12.698874,10.214825,11.992952,9.134458,9.118024,8.3349,11.479387,10.744664,14.735061,0.32202828,0.13976869,0.24768762,0.12703131,0.34635994,0.23666939,0.1207998,0.13062923,0.18665758,0.3082589,0.18080789,0.30697224,0.3398765,0.158442,0.34103724,0.1173888,0.3713067,0.32434067,0.18224613,0.20218115,0.26610282,0.35190868,0.2333492,0.31848398,1624.4617106997482,255.77796654036146,16.281785028358694,18.90831909204322,23.20567405249843,27.984808761605745,27.293673760010723,26.12943072498374,35.37269637996278,4.261430658356376,4.328664568538274,3.89698560052057,3.859844341027643,3.2957617831115504,3.1963105167911334,3.0114757345208227,3079.9808086209396,581.5421866181645,classical
75,0.034787096,0.04955592,1.6362173557281494,2.0600546182093,0.07514999637470998,0.024829516216470452,0.04326188,0.04326188,143.5546875,-264.29303,138.17522,-30.083683,37.823177,-7.171177,6.760847,-11.793606,4.7053146,-9.814958,5.850405,-9.559946,2.6793332,-4.7825885,-1.4096683,-2.0939717,2.9748514,3.3587773,4.8134193,1.7581112,-1.8308477,85.88525,17.919655,12.1377325,13.348443,9.762133,10.409749,8.612538,9.035067,7.9685154,9.655747,7.4515023,9.265175,8.493188,8.971635,9.32025,8.822559,9.290577,8.862137,8.54538,9.471361,0.3166236,0.15755583,0.25530204,0.38928375,0.18464579,0.27757105,0.1655964,0.3631416,0.4309269,0.2557815,0.26027176,0.17776723,0.3565515,0.16048893,0.26020268,0.3523679,0.15759797,0.3262351,0.13234016,0.33103165,0.34682697,0.2492555,0.29238984,0.18039621,1323.24883676499,299.3778648166187,17.722449455815145,17.68424607223381,22.447227871472215,22.211535105448263,21.890482752200434,21.87167017394109,32.34787242814604,4.953377434822542,4.061132818152002,4.415714414991965,3.5457895479566366,3.368685253343088,2.623443680391288,5.278246205849548,2695.2059504604117,579.9552334559178,classical
76,0.026933195,0.038104407,2.2340850830078125,3.7710746522828282,0.07282830022235112,0.02710284709122313,0.033215202,0.033215202,103.359375,-295.77457,134.53883,-22.429554,40.744114,-5.875274,9.255607,-11.864521,6.28614,-8.856302,4.393895,-9.37219,4.062893,1.645391,5.135507,5.429153,2.2682073,-1.8295355,-2.9274583,0.1395382,3.201955,63.24817,17.547892,12.661665,9.275207,10.858247,8.357903,9.243983,9.252668,7.5580564,8.762242,10.254728,9.098553,9.70478,8.946992,10.040026,9.214676,9.917812,10.016347,9.366428,10.127784,0.5867597,0.21289864,0.20084691,0.23385818,0.1768221,0.27804336,0.19192083,0.3077965,0.3125253,0.1538028,0.19248708,0.3142311,0.38041663,0.22075087,0.2343387,0.27787203,0.18334004,0.31274664,0.19921999,0.29618827,0.34589297,0.17608574,0.27305046,0.26566187,1269.8494237209609,269.1175603393836,18.672374912305134,19.904183921015722,25.52554174027622,24.916578639251068,24.726894574224765,24.135927851107223,32.906195739674686,4.244821940525693,4.482904779790667,4.760437226173975,3.665015342372105,3.427150623288908,2.934829748470551,3.91872098703188,2597.8568871447214,580.408868849024,classical
77,0.027496988,0.040241394,2.001185655593872,3.186171301519697,0.07881078402938901,0.025698525258471,0.034044545,0.034044545,135.99917763157896,-292.06036,127.762566,-29.894201,37.421577,-9.55017,5.1113796,-13.812787,7.028454,-7.025754,6.49671,-9.902277,4.706312,0.36921692,1.4627022,3.407434,6.0784817,0.9592064,-0.7609344,-2.1104586,0.7547232,69.76146,15.8980875,14.221696,9.297631,10.607645,8.797849,9.201083,7.840383,9.678884,9.855133,10.934591,11.075379,12.839321,12.181704,12.351393,11.966584,11.921952,9.696217,11.0514345,10.207467,0.47987133,0.20524701,0.22592083,0.16876757,0.1728122,0.32645527,0.175179,0.24744166,0.19456497,0.31590754,0.3448869,0.20748119,0.39255065,0.15321188,0.29277542,0.2365698,0.2080951,0.36544698,0.18722448,0.29508212,0.24210872,0.3038848,0.34589067,0.16301483,1395.6515709242776,287.48952898620183,18.812548741418258,19.480253614197377,24.501832496099237,24.25532341889906,23.51842524421957,22.86723319460692,32.602854121284736,4.724776058343971,4.432905394582767,4.362645298159059,3.6459179094820633,3.289336040978868,2.7619637060763935,3.9338149683709456,2823.3060265915024,570.3459687569347,classical
78,0.017448155,0.023237364,1.624901294708252,1.525043088066984,0.060759860788863106,0.01984031518719517,0.02149151,0.02149151,151.99908088235293,-385.31955,177.19078,-9.319135,24.381721,5.8182616,-4.5686865,-6.3493857,-6.97295,-4.1343827,3.862236,-0.33556685,-0.9247465,-3.6460736,-2.0907283,3.6484752,0.7111432,-1.2347897,-0.7390158,2.8186464,1.5470495,39.292004,25.924845,13.570986,11.951932,8.008052,8.735475,7.158042,7.1209507,7.4759297,9.85995,10.499232,7.163674,9.65477,8.814751,7.9789157,6.6997457,7.6373944,7.5652275,10.591018,8.34254,0.53571707,0.24384819,0.30631855,0.1645481,0.12825705,0.2730293,0.15866323,0.3024242,0.23644125,0.14653383,0.1458229,0.2746254,0.40211752,0.20185508,0.35654682,0.19040018,0.14540522,0.31890014,0.15331033,0.35108918,0.22754523,0.22987267,0.220444,0.27226716,831.045254765939,217.18592383614782,19.76325254097554,19.728895866790992,26.167237261570037,25.952205300029235,24.477157960887077,22.078510630284736,24.647267439430788,4.497048033150703,4.1081503027240664,3.7861836813118215,3.325708608249971,3.7225327204123912,2.4922176286876567,3.2684533671204874,1579.2181382323085,572.3961713997209,classical
79,0.025375715,0.041110836,2.674743175506592,6.784412758314971,0.08091307460846868,0.03159502986481621,0.031727623,0.031727623,129.19921875,-343.10764,140.1202,-20.924883,32.324375,-3.6848633,2.9390779,-10.673026,0.31007686,-5.7997837,7.684965,-3.6724327,2.557329,-3.4927506,-2.2368474,-0.8242519,0.8820099,0.46646437,0.93828094,1.8676286,-0.63467586,99.443924,40.617836,20.270401,11.328828,12.376334,10.617406,9.323822,10.300129,12.299922,13.067866,13.342974,10.940292,10.388684,9.413272,10.563606,9.923479,8.235072,9.3132,13.41982,12.494239,0.3123462,0.2011086,0.4089972,0.14663725,0.19304982,0.18331014,0.18229586,0.432498,0.1798752,0.22729445,0.11651286,0.20240611,0.38030064,0.17141367,0.39238775,0.13438612,0.28157446,0.27806348,0.15409425,0.40704104,0.15575062,0.30383447,0.15920112,0.23610239,1215.7250375865738,398.15251044899895,18.966523112333167,18.421685488018404,23.961025693723155,25.38100832626418,25.206060569918506,23.532903840558173,29.39750149019312,5.163113113983739,5.062988341582685,4.5739029223708965,4.110921814993361,3.900371597485433,3.1374689086991716,5.5743852242474885,2392.375505274797,816.9365417615194,classical
80,0.025469698,0.039933257,2.8764514923095703,7.217939191085373,0.06835899736562258,0.022355902471950958,0.03162553,0.03162553,143.5546875,-324.59885,147.82327,-31.917374,27.392124,-4.4891806,-4.1733136,-12.580123,-5.148221,-7.7331667,0.82686955,-8.188446,-0.8406908,0.99332684,3.6642778,6.2187943,4.7259583,-0.025019646,-2.3285937,2.2291932,-0.5623913,74.41959,26.306297,16.70891,8.533525,12.096773,9.503887,9.4589405,8.378567,8.155945,8.788893,8.0786705,9.968977,12.254076,10.634162,9.710019,9.431028,9.35828,10.021221,10.041243,11.120622,0.3758326,0.2518715,0.44912842,0.1551606,0.13244434,0.06866781,0.17255309,0.28875443,0.14837024,0.25593767,0.13129431,0.3791609,0.34966496,0.2023622,0.41999063,0.14650266,0.22689126,0.10026122,0.20419821,0.3418757,0.16232434,0.31935436,0.10882291,0.35087287,1158.101086112039,297.00383916250837,18.222641847436783,19.903821317639057,24.630093509722602,23.382555757620725,22.90670943175803,22.489496432126618,28.735052574512526,4.3264351258005975,4.380682402150316,5.133193131441982,3.335875055170551,2.9303867153702936,2.363236305776011,4.702209806635615,2241.8928885404584,616.6002766866286,classical
81,0.009249648,0.014802814,3.0047736167907715,7.690159746623687,0.07585919373549883,0.025271221558077133,0.011433765,0.011433765,123.046875,-449.53583,124.97042,-19.860033,27.523102,-5.7642245,2.196797,-6.586195,10.584364,3.3469887,14.380151,1.9804755,5.2539544,4.419659,5.054968,7.167723,6.186136,7.1614404,3.8408346,2.5994325,4.933313,69.10488,33.44526,13.782986,14.199648,9.881864,5.790133,8.900943,11.784253,16.418015,14.770721,17.82558,14.19007,11.981953,13.683476,11.382554,12.797344,11.781421,14.974357,17.074139,16.387615,0.20781678,0.111429274,0.15283743,0.17812082,0.38685355,0.13940792,0.28685692,0.23595677,0.15793376,0.24827234,0.15706293,0.33137652,0.2981842,0.13627703,0.28574187,0.17995241,0.4045721,0.13606192,0.35307688,0.26391396,0.219208,0.32568428,0.19222802,0.37488452,1045.5960278029447,247.6315894835014,21.746067424048007,18.66649968625411,25.56228255746086,27.599387478612176,25.031238983516953,23.392294996639347,27.223560619320132,3.721718710085546,5.652119763579357,4.873923418138421,4.133107418564249,3.3064276413236158,3.5656021732145824,3.519330947764386,2185.6950587296983,666.6017502998203,classical
82,0.0065515954,0.009059082,1.997820258140564,2.758809649819252,0.04761516337973704,0.020641030572713284,0.008016063,0.008016063,99.38401442307692,-482.58624,154.87569,-5.0460863,29.73652,-1.8723483,8.219619,-4.781975,9.6482,-3.3444357,4.544591,-10.096141,-0.6560244,-2.455115,-0.1650638,1.8638192,3.482607,3.3882213,1.1157246,1.2768743,-0.66182816,69.21235,15.83887,15.625414,6.94942,12.504392,6.2666073,8.804029,7.773025,10.805498,8.906308,11.407741,8.554197,8.532059,8.832352,7.1787057,7.806939,7.5594587,8.514595,11.588728,10.557261,0.21940474,0.24079774,0.65072155,0.25762892,0.08788209,0.050232735,0.14418787,0.271805,0.13875496,0.25653982,0.124749,0.18765877,0.30809337,0.15630394,0.41745302,0.17160693,0.20192654,0.08787056,0.22807741,0.3419667,0.1392227,0.3261618,0.13088395,0.2816633,765.1983204332502,313.2816412042802,18.280529930852868,22.993730780552845,23.606229234657263,23.86983028858249,21.551618603788643,19.93600840384565,23.856741182704862,4.003752753126144,4.240117690383038,4.257183243978719,3.805724640172399,3.2334690027354527,3.338034471479593,4.820096185964792,1445.1393924013921,781.2072780137345,classical
83,0.01505603,0.025880476,4.850826740264893,21.664933943635937,0.07065992362722351,0.028610977710976558,0.01869714,0.01869714,129.19921875,-405.6074,145.72435,-0.8567999,23.061989,9.213999,-2.6399822,-5.7445755,-2.0681837,-0.6290878,6.7456284,2.7836907,2.4438653,5.0865293,2.3927321,1.8645153,2.499436,1.5272582,-2.2648377,-1.4360019,2.624204,69.479744,43.207638,21.32832,14.246148,9.452425,8.452042,8.396873,12.766846,10.334468,9.755245,11.358295,12.081423,10.419478,11.038425,11.419548,8.743764,8.338352,9.303461,10.295381,12.790067,0.2748189,0.22710145,0.148559,0.11336349,0.2816915,0.36790252,0.15678807,0.2672488,0.30060735,0.16205886,0.33032152,0.24264236,0.32702062,0.3098183,0.22138159,0.15473704,0.32838503,0.35468572,0.1384816,0.3210368,0.3316249,0.13049735,0.36181465,0.24380293,940.6824369045326,283.1800867131168,18.811750618343225,19.19863100079248,25.944689712585458,26.63364846618996,25.603262494869195,22.741890999999857,26.035021198858256,4.129256961296812,4.711747731953595,4.596204331127239,3.599690881000988,3.3924211956957206,3.365825608294591,3.7535701365643726,1913.1909576203595,771.385858518693,classical
84,0.030849889,0.04466617,2.0576252937316895,3.272948812884188,0.06981213444992267,0.02272302676588013,0.038458634,0.038458634,143.5546875,-300.8873,161.13882,-24.239801,27.949198,-2.8393197,2.3620005,-11.241931,0.20784731,-6.812557,6.084777,-8.130869,-1.8218759,-4.113843,-2.0505219,-1.5962065,0.64548904,1.4499484,-0.2278811,-1.2954087,-7.097514,73.23452,30.20087,17.782862,12.684179,11.389286,8.508356,9.213322,9.28636,8.404733,8.756137,10.713457,11.304246,11.156793,10.088437,9.892063,9.531643,7.625698,7.5003643,9.836829,9.628492,0.21258828,0.12142944,0.35027498,0.3534158,0.15934037,0.33187455,0.154901,0.2592781,0.28588092,0.27290022,0.5200352,0.18944618,0.3081387,0.09885945,0.31084925,0.36068228,0.11648055,0.33240837,0.1298979,0.29429755,0.30982286,0.20089102,0.3967066,0.14496946,1128.1489861455393,319.17704375596287,18.90535682623571,17.520485963820047,22.763558393441706,24.30034374460415,24.3742917798471,23.04881733555695,29.999293855715614,4.846376920428385,4.199397283810527,4.601090285437972,3.3963582489612176,3.7649322264931255,3.028764481012049,5.292718181259762,2187.593577798724,683.1350702945142,classical
